,sensor [GSS 100%],
,CO2,
04/24/23 22:16:55.677,"92400",
04/24/23 22:16:57.687,"92400",
04/24/23 22:16:59.688,"92400",
04/24/23 22:17:01.680,"92300",
04/24/23 22:17:03.691,"92300",
04/24/23 22:17:05.678,"92300",
04/24/23 22:17:07.685,"92300",
04/24/23 22:17:09.690,"92100",
04/24/23 22:17:11.683,"92300",
04/24/23 22:17:13.682,"92100",
04/24/23 22:17:15.680,"91900",
04/24/23 22:17:17.681,"91700",
04/24/23 22:17:19.682,"91700",
04/24/23 22:17:21.681,"91600",
04/24/23 22:17:23.677,"91600",
04/24/23 22:17:25.680,"91600",
04/24/23 22:17:27.688,"91600",
04/24/23 22:17:29.688,"91400",
04/24/23 22:17:31.692,"91000",
04/24/23 22:17:33.692,"90900",
04/24/23 22:17:35.682,"90700",
04/24/23 22:17:37.682,"90700",
04/24/23 22:17:39.691,"90500",
04/24/23 22:17:41.692,"90200",
04/24/23 22:17:43.683,"90000",
04/24/23 22:17:45.689,"89800",
04/24/23 22:17:47.686,"89500",
04/24/23 22:17:49.686,"89300",
04/24/23 22:17:51.687,"89200",
04/24/23 22:17:53.685,"88800",
04/24/23 22:17:55.688,"88500",
04/24/23 22:17:57.679,"88300",
04/24/23 22:17:59.682,"88200",
04/24/23 22:18:01.680,"87800",
04/24/23 22:18:03.687,"87500",
04/24/23 22:18:05.685,"87300",
04/24/23 22:18:07.683,"87000",
04/24/23 22:18:09.688,"86700",
04/24/23 22:18:11.687,"86200",
04/24/23 22:18:13.682,"86000",
04/24/23 22:18:15.683,"85700",
04/24/23 22:18:17.689,"85400",
04/24/23 22:18:19.692,"85000",
04/24/23 22:18:21.683,"84700",
04/24/23 22:18:23.680,"84200",
04/24/23 22:18:25.681,"83900",
04/24/23 22:18:27.691,"83600",
04/24/23 22:18:29.691,"83100",
04/24/23 22:18:31.693,"82600",
04/24/23 22:18:33.693,"82300",
04/24/23 22:18:35.684,"82000",
04/24/23 22:18:37.687,"81500",
04/24/23 22:18:39.680,"81000",
04/24/23 22:18:41.682,"80500",
04/24/23 22:18:43.688,"80100",
04/24/23 22:18:45.691,"79700",
04/24/23 22:18:47.689,"79400",
04/24/23 22:18:49.684,"79000",
04/24/23 22:18:51.682,"78400",
04/24/23 22:18:53.686,"77900",
04/24/23 22:18:55.682,"77500",
04/24/23 22:18:57.684,"76900",
04/24/23 22:18:59.681,"76300",
04/24/23 22:19:01.690,"75900",
04/24/23 22:19:03.695,"75400",
04/24/23 22:19:05.686,"74800",
04/24/23 22:19:07.687,"74400",
04/24/23 22:19:09.694,"73600",
04/24/23 22:19:11.685,"73200",
04/24/23 22:19:13.686,"72500",
04/24/23 22:19:15.694,"71900",
04/24/23 22:19:17.695,"71400",
04/24/23 22:19:19.692,"70900",
04/24/23 22:19:21.689,"70200",
04/24/23 22:19:23.681,"69500",
04/24/23 22:19:25.682,"69000",
04/24/23 22:19:27.695,"68200",
04/24/23 22:19:29.683,"67400",
04/24/23 22:19:31.691,"66800",
04/24/23 22:19:33.695,"66300",
04/24/23 22:19:35.692,"65700",
04/24/23 22:19:37.683,"65100",
04/24/23 22:19:39.683,"64500",
04/24/23 22:19:41.684,"63900",
04/24/23 22:19:43.682,"63400",
04/24/23 22:19:45.685,"63000",
04/24/23 22:19:47.690,"62500",
04/24/23 22:19:49.690,"61900",
04/24/23 22:19:51.693,"61400",
04/24/23 22:19:53.684,"60900",
04/24/23 22:19:55.688,"60400",
04/24/23 22:19:57.695,"59900",
04/24/23 22:19:59.682,"59500",
04/24/23 22:20:01.687,"59000",
04/24/23 22:20:03.686,"58600",
04/24/23 22:20:05.681,"58100",
04/24/23 22:20:07.694,"57700",
04/24/23 22:20:09.696,"57400",
04/24/23 22:20:11.696,"56800",
04/24/23 22:20:13.682,"56500",
04/24/23 22:20:15.694,"56000",
04/24/23 22:20:17.689,"55600",
04/24/23 22:20:19.687,"55200",
04/24/23 22:20:21.684,"54800",
04/24/23 22:20:23.696,"54400",
04/24/23 22:20:25.691,"53900",
04/24/23 22:20:27.691,"53500",
04/24/23 22:20:29.685,"53000",
04/24/23 22:20:31.684,"52700",
04/24/23 22:20:33.684,"52200",
04/24/23 22:20:35.684,"51700",
04/24/23 22:20:37.693,"51200",
04/24/23 22:20:39.691,"50700",
04/24/23 22:20:41.691,"50300",
04/24/23 22:20:43.693,"50000",
04/24/23 22:20:45.682,"49400",
04/24/23 22:20:47.686,"49100",
04/24/23 22:20:49.685,"48600",
04/24/23 22:20:51.690,"48100",
04/24/23 22:20:53.682,"47500",
04/24/23 22:20:55.693,"47300",
04/24/23 22:20:57.686,"46900",
04/24/23 22:20:59.695,"46400",
04/24/23 22:21:01.692,"45900",
04/24/23 22:21:03.684,"45500",
04/24/23 22:21:05.688,"45100",
04/24/23 22:21:07.697,"44600",
04/24/23 22:21:09.685,"44100",
04/24/23 22:21:11.683,"43800",
04/24/23 22:21:13.687,"43400",
04/24/23 22:21:15.693,"43000",
04/24/23 22:21:17.689,"42500",
04/24/23 22:21:19.686,"42100",
04/24/23 22:21:21.685,"41700",
04/24/23 22:21:23.697,"41200",
04/24/23 22:21:25.697,"40900",
04/24/23 22:21:27.689,"40600",
04/24/23 22:21:29.688,"40200",
04/24/23 22:21:31.685,"39800",
04/24/23 22:21:33.695,"39400",
04/24/23 22:21:35.686,"39100",
04/24/23 22:21:37.686,"38700",
04/24/23 22:21:39.686,"38300",
04/24/23 22:21:41.687,"38000",
04/24/23 22:21:43.696,"37600",
04/24/23 22:21:45.690,"37300",
04/24/23 22:21:47.694,"37000",
04/24/23 22:21:49.687,"36700",
04/24/23 22:21:51.685,"36300",
04/24/23 22:21:53.687,"35900",
04/24/23 22:21:55.684,"35600",
04/24/23 22:21:57.696,"35300",
04/24/23 22:21:59.694,"35000",
04/24/23 22:22:01.690,"34700",
04/24/23 22:22:03.691,"34400",
04/24/23 22:22:05.697,"34100",
04/24/23 22:22:07.684,"33700",
04/24/23 22:22:09.696,"33300",
04/24/23 22:22:11.695,"33000",
04/24/23 22:22:13.691,"32700",
04/24/23 22:22:15.697,"32400",
04/24/23 22:22:17.686,"32100",
04/24/23 22:22:19.695,"31800",
04/24/23 22:22:21.697,"31600",
04/24/23 22:22:23.696,"31300",
04/24/23 22:22:25.691,"31100",
04/24/23 22:22:27.689,"30800",
04/24/23 22:22:29.694,"30600",
04/24/23 22:22:31.690,"30300",
04/24/23 22:22:33.693,"30000",
04/24/23 22:22:35.692,"29700",
04/24/23 22:22:37.698,"29500",
04/24/23 22:22:39.694,"29300",
04/24/23 22:22:41.698,"29000",
04/24/23 22:22:43.698,"28700",
04/24/23 22:22:45.699,"28500",
04/24/23 22:22:47.696,"28300",
04/24/23 22:22:49.690,"28000",
04/24/23 22:22:51.697,"27900",
04/24/23 22:22:53.692,"27600",
04/24/23 22:22:55.687,"27400",
04/24/23 22:22:57.692,"27200",
04/24/23 22:22:59.685,"26900",
04/24/23 22:23:01.694,"26800",
04/24/23 22:23:03.697,"26500",
04/24/23 22:23:05.686,"26300",
04/24/23 22:23:07.687,"26100",
04/24/23 22:23:09.699,"25900",
04/24/23 22:23:11.696,"25700",
04/24/23 22:23:13.694,"25500",
04/24/23 22:23:15.692,"25300",
04/24/23 22:23:17.691,"25100",
04/24/23 22:23:19.693,"24900",
04/24/23 22:23:21.700,"24700",
04/24/23 22:23:23.686,"24500",
04/24/23 22:23:25.688,"24400",
04/24/23 22:23:27.691,"24300",
04/24/23 22:23:29.685,"24100",
04/24/23 22:23:31.695,"23900",
04/24/23 22:23:33.696,"23700",
04/24/23 22:23:35.695,"23600",
04/24/23 22:23:37.688,"23400",
04/24/23 22:23:39.696,"23300",
04/24/23 22:23:41.689,"23100",
04/24/23 22:23:43.686,"23000",
04/24/23 22:23:45.688,"22800",
04/24/23 22:23:47.691,"22700",
04/24/23 22:23:49.694,"22500",
04/24/23 22:23:51.691,"22300",
04/24/23 22:23:53.698,"22100",
04/24/23 22:23:55.695,"22000",
04/24/23 22:23:57.694,"21900",
04/24/23 22:23:59.692,"21800",
04/24/23 22:24:01.697,"21700",
04/24/23 22:24:03.697,"21600",
04/24/23 22:24:05.689,"21500",
04/24/23 22:24:07.695,"21400",
04/24/23 22:24:09.696,"21200",
04/24/23 22:24:11.701,"21100",
04/24/23 22:24:13.694,"21000",
04/24/23 22:24:15.686,"20900",
04/24/23 22:24:17.689,"20800",
04/24/23 22:24:19.692,"20700",
04/24/23 22:24:21.699,"20500",
04/24/23 22:24:23.687,"20400",
04/24/23 22:24:25.691,"20300",
04/24/23 22:24:27.695,"20200",
04/24/23 22:24:29.691,"20100",
04/24/23 22:24:31.690,"19900",
04/24/23 22:24:33.700,"19900",
04/24/23 22:24:35.693,"19800",
04/24/23 22:24:37.694,"19600",
04/24/23 22:24:39.701,"19600",
04/24/23 22:24:41.699,"19500",
04/24/23 22:24:43.692,"19400",
04/24/23 22:24:45.697,"19300",
04/24/23 22:24:47.702,"19200",
04/24/23 22:24:49.696,"19200",
04/24/23 22:24:51.687,"19000",
04/24/23 22:24:53.688,"19000",
04/24/23 22:24:55.687,"18900",
04/24/23 22:24:57.696,"18700",
04/24/23 22:24:59.695,"18700",
04/24/23 22:25:01.696,"18600",
04/24/23 22:25:03.693,"18500",
04/24/23 22:25:05.693,"18400",
04/24/23 22:25:07.695,"18300",
04/24/23 22:25:09.702,"18200",
04/24/23 22:25:11.698,"18100",
04/24/23 22:25:13.691,"18000",
04/24/23 22:25:15.690,"18000",
04/24/23 22:25:17.692,"17900",
04/24/23 22:25:19.698,"17800",
04/24/23 22:25:21.700,"17700",
04/24/23 22:25:23.702,"17600",
04/24/23 22:25:25.696,"17600",
04/24/23 22:25:27.698,"17500",
04/24/23 22:25:29.693,"17500",
04/24/23 22:25:31.694,"17400",
04/24/23 22:25:33.690,"17300",
04/24/23 22:25:35.700,"17200",
04/24/23 22:25:37.698,"17200",
04/24/23 22:25:39.700,"17100",
04/24/23 22:25:41.691,"17000",
04/24/23 22:25:43.702,"17000",
04/24/23 22:25:45.690,"16900",
04/24/23 22:25:47.692,"16900",
04/24/23 22:25:49.699,"16800",
04/24/23 22:25:51.699,"16700",
04/24/23 22:25:53.703,"16600",
04/24/23 22:25:55.700,"16500",
04/24/23 22:25:57.690,"16500",
04/24/23 22:25:59.694,"16400",
04/24/23 22:26:01.695,"16400",
04/24/23 22:26:03.696,"16400",
04/24/23 22:26:05.701,"16300",
04/24/23 22:26:07.702,"16200",
04/24/23 22:26:09.688,"16200",
04/24/23 22:26:11.692,"16200",
04/24/23 22:26:13.701,"16100",
04/24/23 22:26:15.693,"16000",
04/24/23 22:26:17.701,"15900",
04/24/23 22:26:19.699,"15900",
04/24/23 22:26:21.702,"15900",
04/24/23 22:26:23.701,"15900",
04/24/23 22:26:25.700,"15800",
04/24/23 22:26:27.692,"15800",
04/24/23 22:26:29.691,"15700",
04/24/23 22:26:31.692,"15600",
04/24/23 22:26:33.699,"15600",
