,sensor [GSS 100%],
,CO2,
04/19/23 18:18:36.240,"7500",
04/19/23 18:18:38.246,"7500",
04/19/23 18:18:40.241,"7500",
04/19/23 18:18:42.242,"7500",
04/19/23 18:18:44.232,"7500",
04/19/23 18:18:46.247,"7500",
04/19/23 18:18:48.234,"7500",
04/19/23 18:18:50.242,"7500",
04/19/23 18:18:52.234,"7500",
04/19/23 18:18:54.240,"7500",
04/19/23 18:18:56.235,"7500",
04/19/23 18:18:58.246,"7500",
04/19/23 18:19:00.242,"7500",
04/19/23 18:19:02.233,"7500",
04/19/23 18:19:04.245,"7500",
04/19/23 18:19:06.236,"7500",
04/19/23 18:19:08.248,"7500",
04/19/23 18:19:10.242,"7500",
04/19/23 18:19:12.246,"7500",
04/19/23 18:19:14.234,"7500",
04/19/23 18:19:16.248,"7500",
04/19/23 18:19:18.246,"7400",
04/19/23 18:19:20.239,"7400",
04/19/23 18:19:22.237,"7400",
04/19/23 18:19:24.237,"7400",
04/19/23 18:19:26.246,"7400",
04/19/23 18:19:28.236,"7400",
04/19/23 18:19:30.245,"7400",
04/19/23 18:19:32.237,"7400",
04/19/23 18:19:34.247,"7400",
04/19/23 18:19:36.235,"7400",
04/19/23 18:19:38.234,"7400",
04/19/23 18:19:40.233,"7400",
04/19/23 18:19:42.236,"7300",
04/19/23 18:19:44.245,"7300",
04/19/23 18:19:46.236,"7300",
04/19/23 18:19:48.247,"7300",
04/19/23 18:19:50.241,"7300",
04/19/23 18:19:52.247,"7300",
04/19/23 18:19:54.244,"7300",
04/19/23 18:19:56.243,"7300",
04/19/23 18:19:58.245,"7300",
04/19/23 18:20:00.242,"7300",
04/19/23 18:20:02.242,"7300",
04/19/23 18:20:04.236,"7300",
04/19/23 18:20:06.247,"7300",
04/19/23 18:20:08.241,"7300",
04/19/23 18:20:10.241,"7300",
04/19/23 18:20:12.238,"7300",
04/19/23 18:20:14.247,"7300",
04/19/23 18:20:16.241,"7300",
04/19/23 18:20:18.248,"7200",
04/19/23 18:20:20.239,"7200",
04/19/23 18:20:22.245,"7200",
04/19/23 18:20:24.247,"7200",
04/19/23 18:20:26.235,"7200",
04/19/23 18:20:28.239,"7200",
04/19/23 18:20:30.247,"7200",
04/19/23 18:20:32.241,"7200",
04/19/23 18:20:34.234,"7200",
04/19/23 18:20:36.244,"7200",
04/19/23 18:20:38.239,"7200",
04/19/23 18:20:40.245,"7200",
04/19/23 18:20:42.245,"7200",
04/19/23 18:20:44.243,"7200",
